iter	Passed	Remaining
605	21210	13790
606	21266	13768
607	21316	13743
608	21369	13719
609	21418	13694
610	21506	13692
611	21560	13669
612	21614	13645
613	21661	13617
614	21718	13596
615	21767	13569
616	21801	13533
617	21838	13498
618	21877	13465
619	21907	13427
620	21942	13391
621	21980	13358
622	22011	13320
623	22045	13283
624	22081	13248
625	22109	13209
626	22142	13172
627	22179	13137
628	22226	13109
629	22263	13075
630	22301	13041
631	22342	13009
632	22387	12980
633	22423	12944
634	22456	12907
635	22488	12870
636	22517	12831
637	22547	12793
638	22576	12754
639	22615	12721
640	22649	12685
641	22686	12650
642	22724	12616
643	22775	12590
644	22854	12578
645	23010	12609
646	23289	12706
647	23341	12679
648	23394	12652
649	23458	12631
650	23515	12606
651	23549	12569
652	23583	12532
653	23615	12494
654	23655	12459
655	23695	12425
656	23731	12389
657	23769	12354
658	23803	12316
659	23838	12280
660	23872	12243
661	23905	12205
662	23942	12169
663	23989	12139
664	24028	12104
665	24057	12064
666	24092	12028
667	24121	11988
668	24151	11949
669	24185	11912
670	24219	11875
671	24254	11838
672	24285	11799
673	24316	11761
674	24345	11721
675	24377	11683
676	24413	11647
677	24449	11611
678	24508	11586
679	24542	11549
680	24580	11514
681	24613	11476
682	24650	11441
683	24686	11404
684	24723	11369
685	24773	11339
686	24804	11300
687	24837	11263
688	24882	11231
689	24942	11206
690	25013	11185
691	25092	11168
692	25140	11137
693	25180	11102
694	25216	11066
695	25248	11028
696	25279	10989
697	25315	10953
698	25358	10919
699	25403	10887
700	25506	10879
701	25576	10857
702	25613	10821
703	25649	10784
704	25689	10749
705	25724	10712
706	25755	10673
707	25785	10634
708	25821	10598
709	25851	10559
710	25890	10523
711	25925	10486
712	26118	10513
713	26162	10479
714	26204	10445
715	26261	10416
716	26299	10380
717	26345	10347
718	26387	10312
719	26430	10278
720	26473	10244
721	26502	10204
722	26540	10168
723	26580	10132
724	26610	10093
725	26648	10057
726	26680	10018
727	26714	9981
728	26760	9947
729	26831	9923
730	26932	9911
731	26967	9873
732	27004	9836
733	27039	9798
734	27069	9759
735	27103	9722
736	27131	9682
737	27165	9644
738	27198	9606
739	27228	9566
740	27262	9528
741	27299	9492
742	27344	9458
743	27377	9420
744	27410	9382
745	27444	9344
746	27471	9304
747	27500	9265
748	27530	9225
749	27568	9189
750	27609	9154
751	27658	9121
752	27699	9085
753	27764	9058
754	27801	9021
755	27848	8988
