iter	RMSE
114	0.1385344149
115	0.1383515373
116	0.1382376661
117	0.1380616666
118	0.1379332213
119	0.1377465041
120	0.1375421951
121	0.137389834
122	0.1372597346
123	0.1370901808
124	0.1368867068
125	0.1367610759
126	0.1366408001
127	0.1365293742
128	0.1364280752
129	0.1363542098
130	0.1361738643
131	0.136074821
132	0.1358965654
133	0.1357257004
134	0.1355808124
135	0.135421245
136	0.1352788835
137	0.1351180691
138	0.1350294238
139	0.1348768941
140	0.1347603248
141	0.1345660123
142	0.1344179285
143	0.1342842956
144	0.134181107
145	0.1340094593
146	0.133901252
147	0.1338066833
148	0.1337355133
149	0.1336102766
150	0.1335461293
151	0.1334376345
152	0.1333347061
153	0.1332480739
154	0.1330801438
155	0.1329753199
156	0.1329112257
157	0.1327930812
158	0.1326826801
159	0.1326042651
160	0.1324785258
161	0.1323393436
162	0.132229232
163	0.1321091965
164	0.1319927074
165	0.1318810054
166	0.131759413
167	0.1316751765
168	0.1315672946
169	0.1314778095
170	0.131345782
171	0.1312670748
172	0.131196993
173	0.1311305998
174	0.1310409083
175	0.130952147
176	0.1308736075
177	0.130789601
178	0.1306662683
179	0.1305252272
180	0.1304541137
181	0.1302868473
182	0.1301846618
183	0.1301088344
184	0.1300228858
185	0.1299606724
186	0.1298523737
187	0.1297899758
188	0.1296639642
189	0.1295779149
190	0.1294436705
191	0.1293493551
192	0.1292536275
193	0.1291618285
194	0.1290437494
195	0.1289044477
196	0.1288060927
197	0.1287418501
198	0.1286562937
199	0.1285800258
200	0.1284631174
201	0.1283729322
202	0.1282737627
203	0.1281669679
204	0.128057357
205	0.1279705665
206	0.1279073451
207	0.1277941764
208	0.1277501148
209	0.1276444313
210	0.1275667164
211	0.1274729868
212	0.1273867135
213	0.1273372615
214	0.1272270726
215	0.1271106116
216	0.1269643532
217	0.126820135
218	0.1267316949
219	0.1266842404
220	0.1265157393
221	0.1264181815
222	0.1263257341
223	0.1262541214
224	0.1261920391
225	0.1261119082
226	0.1260023958
227	0.1259035569
228	0.1257938705
229	0.1257164891
230	0.1256174672
231	0.1255667609
232	0.12550609
233	0.1254104662
234	0.1253169807
235	0.1252620178
236	0.1251666572
237	0.1251001699
238	0.1250117962
239	0.124919443
240	0.1248315876
241	0.1247351451
242	0.1246358955
243	0.1245500183
244	0.1244502153
245	0.1244022118
246	0.1242434483
247	0.1241420799
248	0.1240665627
249	0.123990786
250	0.123915611
251	0.123817363
252	0.1237596116
253	0.1236663989
254	0.1235720006
255	0.1235002813
256	0.1233880064
257	0.1233293427
258	0.1232388899
259	0.1231652318
260	0.1230512444
261	0.1229891961
262	0.1228676922
263	0.1227761702
264	0.1226280651
265	0.1225452756
266	0.1225372337
267	0.1224336217
268	0.1223776663
269	0.1222818577
270	0.1222194746
271	0.1221279047
272	0.1220374609
273	0.1219699071
274	0.1219020838
275	0.1218195268
276	0.1217398119
277	0.1216969918
278	0.1216297787
279	0.1215626985
280	0.1215338354
281	0.1214374379
282	0.1213660735
283	0.1213257392
284	0.1212277202
285	0.1211383491
286	0.1210364379
287	0.1209748163
288	0.1209105133
289	0.1208601201
290	0.1207923694
291	0.1206976569
292	0.1206476124
293	0.1204823824
294	0.1204216896
295	0.1203881635
296	0.1203242069
297	0.1202214995
298	0.1201159889
299	0.1200461721
300	0.119955262
301	0.1198843791
302	0.1197859213
303	0.1197498019
304	0.1197037818
305	0.1195932421
306	0.119543974
307	0.1194580797
308	0.1193714378
309	0.1192828053
310	0.1192404796
311	0.1191694409
312	0.1190443782
313	0.1189512137
314	0.1189182006
315	0.1188713656
316	0.1187963948
317	0.1186837887
318	0.1185736148
319	0.1184525996
320	0.1184019966
321	0.1183638783
322	0.1183050546
323	0.1182039159
324	0.1181395365
325	0.1180674194
326	0.1179459545
327	0.1178147844
328	0.1177494912
329	0.11766006
330	0.1176222884
331	0.1175094474
332	0.1174333477
333	0.1173712686
334	0.1173090453
335	0.1171693139
336	0.1170868523
337	0.1170223793
338	0.1169144963
339	0.1168474241
340	0.1168000459
341	0.1166727923
342	0.1166378541
343	0.1165362463
344	0.1164719795
345	0.1164013971
346	0.116298512
347	0.1162152476
348	0.1161230466
349	0.1160686106
350	0.115968384
351	0.1158927793
352	0.1158388663
353	0.1157848983
354	0.115735788
355	0.1156674468
356	0.1155610442
357	0.1154966443
358	0.1154410414
359	0.1153705262
360	0.1153087583
361	0.1152368089
362	0.1151648366
363	0.115112816
364	0.1150778056
365	0.1150426424
366	0.1149729169
367	0.1148464403
368	0.1147264807
369	0.1146320909
370	0.1145674839
371	0.1144853475
372	0.1144294657
373	0.1143758822
374	0.1142975586
375	0.1142146298
376	0.1141542667
377	0.11407777
378	0.1139787044
379	0.1139199229
380	0.113808925
381	0.1137206122
382	0.1136213496
383	0.1135433583
384	0.1134690485
385	0.1133985161
386	0.1132959893
387	0.1131848147
388	0.1131537616
389	0.1131032765
390	0.1131031011
391	0.1130516874
392	0.1129325154
393	0.1128442797
394	0.1127314642
395	0.1126599215
396	0.112611941
397	0.1125382453
398	0.1124556852
399	0.1124211343
400	0.112377526
401	0.1122550473
402	0.112208354
403	0.1120579693
404	0.1120318698
405	0.1119441926
406	0.1118483234
407	0.1118024446
408	0.1117246805
409	0.1116446651
410	0.1115138327
411	0.1114270773
412	0.1113387695
413	0.1112194102
414	0.1111882333
415	0.1111169203
416	0.1110424201
417	0.1109965933
418	0.1109052277
419	0.1108555201
420	0.1107830977
421	0.1107077729
422	0.1106752509
423	0.110624474
424	0.1105830481
425	0.1105200728
426	0.1104429676
427	0.1103572314
428	0.1102672095
429	0.1102011421
430	0.1101338728
431	0.110019546
432	0.1098953234
433	0.1098341979
434	0.109753594
435	0.109713552
436	0.1096721977
437	0.1096439101
438	0.1095585456
439	0.1094917152
440	0.1094381614
441	0.1093775852
442	0.1093392339
443	0.1092681733
444	0.1092221674
445	0.1091195505
446	0.1090868121
447	0.108962153
448	0.108869765
449	0.1087972842
450	0.1086963463
451	0.1086186583
452	0.1085449426
453	0.1085177113
454	0.1084524644
455	0.1084194816
456	0.1083835466
457	0.1083369642
458	0.1082697436
459	0.1082378015
460	0.1081746824
461	0.1081101276
462	0.1080760165
463	0.107925916
464	0.1078345922
465	0.1077369643
466	0.1076725853
467	0.1076199209
468	0.1075606072
469	0.1074686965
470	0.1074251051
471	0.1073385489
472	0.1072581232
473	0.1071959922
474	0.1071534969
475	0.1071013212
476	0.1070316484
477	0.1069584697
478	0.1068396614
479	0.1068070297
480	0.1067400212
481	0.1066912635
482	0.1066308747
483	0.106499648
484	0.1064605185
485	0.1063766053
486	0.1062994005
487	0.1062176014
488	0.1061159366
489	0.1060662513
490	0.1059682012
491	0.1059278546
492	0.1057740704
493	0.1056402875
494	0.1056147731
495	0.1055558553
496	0.1054879011
497	0.1054099505
498	0.1053342862
499	0.1052745492
500	0.1051740658
501	0.1050788748
502	0.105008378
503	0.1049716996
504	0.1048978152
505	0.1048806398
506	0.1048031563
507	0.1047158523
508	0.1046678349
509	0.1045158121
510	0.1044588186
511	0.1044000195
512	0.1042572289
513	0.104229021
514	0.1041806766
515	0.1041422337
516	0.1040887851
517	0.1039593687
518	0.1038737782
519	0.1037977891
520	0.1037497245
521	0.1036752367
522	0.1036103057
523	0.1035678612
524	0.103513335
525	0.1034675492
526	0.1033502109
527	0.1032340189
528	0.1031827896
529	0.1031344639
530	0.1030309122
531	0.1029407335
532	0.1028189296
533	0.1027444391
534	0.1026982625
535	0.1025820986
536	0.1025026778
537	0.1023898253
538	0.1022939122
539	0.1022306456
540	0.1022126386
541	0.1021880511
542	0.102117672
543	0.1020666228
544	0.1020250837
545	0.1019296259
546	0.101877085
547	0.1018327778
548	0.1017592515
549	0.1016608127
550	0.1015819051
551	0.1015221836
552	0.1014537594
553	0.101405647
554	0.101345933
555	0.1012746263
556	0.1012033216
557	0.101151981
558	0.1010935468
559	0.101026762
560	0.1009190481
561	0.1008843635
562	0.1007873242
563	0.1007005248
564	0.1005967988
565	0.1005022541
566	0.1004062795
567	0.1003040262
568	0.1002223917
569	0.100179915
570	0.1001272455
571	0.1000687906
572	0.10002304
573	0.09994480519
574	0.0998866508
575	0.09977651822
576	0.09966198364
577	0.09954392252
578	0.09948169924
579	0.09939871058
580	0.09935508016
581	0.09929916756
582	0.09921058758
583	0.09916873066
584	0.09909770374
585	0.09902541965
586	0.09896748146
587	0.09893739863
588	0.09892495085
589	0.09885751413
590	0.09876895907
591	0.09870139199
592	0.09863235396
593	0.09856255951
594	0.09848184763
595	0.09839248565
596	0.09832118125
597	0.09829139336
598	0.09821412639
599	0.09816353875
600	0.09811090748
601	0.09801242367
602	0.09795748046
603	0.09789947473
604	0.0978319172
605	0.0977850696
606	0.09772542625
607	0.09758763509
608	0.09753708268
609	0.09749582182
610	0.09740410539
611	0.09731220328
612	0.09723169717
613	0.09714815177
614	0.09708980916
615	0.09695421282
616	0.09687377107
617	0.09683037591
618	0.09674990729
619	0.09667740702
620	0.09658977737
621	0.09648539117
622	0.09639535723
623	0.09633737526
624	0.09626376099
625	0.09620370491
626	0.09616032467
627	0.09611570285
628	0.09604564908
629	0.0959392761
630	0.09584967217
631	0.09578021984
632	0.09570995672
633	0.09562702546
634	0.0955421675
635	0.09546543951
636	0.09542626958
637	0.09538616464
638	0.09534185923
639	0.09527299649
640	0.09519268265
641	0.0951221414
642	0.09502564539
643	0.09493272786
644	0.09485762357
645	0.09478067288
646	0.09470812647
647	0.09463248232
648	0.09458013071
649	0.09451015601
650	0.09441421498
651	0.09437063155
652	0.0942869471
653	0.09417770096
654	0.0941371796
655	0.09405002366
656	0.09398073015
657	0.09392656707
658	0.09382719206
659	0.09376591928
660	0.0936795933
661	0.09359320177
662	0.09352229239
663	0.09344728608
664	0.09339973856
665	0.09335676516
666	0.09327698477
667	0.09320624299
668	0.09313099601
669	0.09305438712
670	0.09296319863
671	0.09291095415
672	0.09283512534
673	0.09277810667
674	0.09268749417
675	0.09261412998
676	0.09252761737
677	0.09241074485
678	0.09233689918
679	0.0922908041
680	0.09221534921
681	0.09214077919
682	0.0920715553
683	0.09198604432
684	0.09193726908
685	0.09185022472
686	0.09181774218
687	0.09175172805
688	0.09170952
689	0.09164108168
690	0.0915928155
691	0.09155617391
692	0.09147055026
693	0.09139787508
694	0.0913581627
695	0.09127727033
696	0.0912284692
697	0.09116914089
698	0.09108056312
699	0.09102337006
700	0.09094677279
701	0.09088879106
702	0.09084080643
703	0.09077818128
704	0.09066560863
705	0.09060928216
706	0.09052719289
707	0.09048200053
708	0.09039084073
709	0.09033715314
710	0.09027475229
711	0.09019874788
712	0.09015517442
713	0.09010451708
714	0.09002257522
715	0.08994426607
716	0.08988836442
717	0.08984348894
718	0.08978233274
719	0.08973099191
720	0.08967559631
721	0.08963236778
722	0.08955358823
723	0.08949997213
724	0.08945639536
725	0.08938714392
726	0.0893109014
727	0.08925941835
728	0.08916930747
729	0.08909143631
730	0.08904467961
731	0.08897665257
732	0.08894265053
733	0.08887178306
734	0.08878401592
735	0.08869815311
736	0.08860931826
737	0.08856272829
738	0.08848256796
739	0.08843910432
740	0.08835659828
741	0.08829044141
742	0.08822569917
743	0.08814717734
744	0.08808353433
745	0.08801229949
746	0.08796220731
747	0.08792250722
748	0.08788335821
749	0.0878235787
750	0.08773800266
751	0.08765590893
752	0.08758181909
753	0.08748747901
754	0.08742741792
755	0.08738091473
