iter	RMSE
535	0.1299419288
536	0.1299079973
537	0.1298690929
538	0.1298179613
539	0.1298115357
540	0.1297695416
541	0.1297445415
542	0.1297123723
543	0.1296878203
544	0.1296798257
545	0.1296362211
546	0.1295891368
547	0.129566698
548	0.1295335755
549	0.1294955267
550	0.1294533101
551	0.1294067045
552	0.1293687544
553	0.1293371415
554	0.1293100826
555	0.1292859823
556	0.1292494275
557	0.1292134679
558	0.1291834494
559	0.1291513869
560	0.1291268517
561	0.1291036354
562	0.1290559272
563	0.1290221904
564	0.128996261
565	0.128963335
566	0.1289270411
567	0.1289089139
568	0.1288762809
569	0.1288387687
570	0.1287996799
571	0.1287577424
572	0.1287314962
573	0.1286991487
574	0.1286821994
575	0.1286229396
576	0.1285748536
577	0.1285529871
578	0.1285059377
579	0.1284758569
580	0.1284510928
581	0.1284264753
582	0.1283928234
583	0.1283670298
584	0.1283286464
585	0.1283062873
586	0.1282663363
587	0.1282243813
588	0.1281745428
589	0.1281310432
590	0.1281077456
591	0.1280758584
592	0.1280299237
593	0.1279936202
594	0.127967607
595	0.1279583459
596	0.1279400861
597	0.1279071162
598	0.127901215
599	0.1278804441
600	0.1278595742
601	0.1278214886
602	0.1277903118
603	0.1277592501
604	0.1277304514
605	0.1276987403
606	0.1276583891
607	0.1276221193
608	0.12758694
609	0.1275568384
610	0.1275339533
611	0.127501405
612	0.127475133
613	0.1274459637
614	0.1274240276
615	0.1273920198
616	0.1273593233
617	0.1273429188
618	0.1273067267
619	0.1272670017
620	0.1272264539
621	0.1271857898
622	0.1271576457
623	0.1271251417
624	0.1270969812
625	0.1270706419
626	0.1270364524
627	0.1270043462
628	0.1269808893
629	0.1269458632
630	0.1269119903
631	0.1268808447
632	0.1268446662
633	0.1267949597
634	0.12676586
635	0.1267385313
636	0.1266978091
637	0.126676758
638	0.1266392001
639	0.1266073116
640	0.1265750141
641	0.1265415439
642	0.1265042395
643	0.1264927646
644	0.1264709669
645	0.1264378388
646	0.1264091918
647	0.1263767981
648	0.1263472601
649	0.1263259165
650	0.1262803617
651	0.1262614609
652	0.1262333428
653	0.1262264857
654	0.1261859146
655	0.1261709566
656	0.1261362831
657	0.1261130704
658	0.1260913063
659	0.1260797479
660	0.1260430884
661	0.1260098079
662	0.1259875156
663	0.1259705269
664	0.1259583136
665	0.1259247319
666	0.1258989449
667	0.1258714026
668	0.1258262058
669	0.1258010927
670	0.1257633648
671	0.1257371532
672	0.1257060434
673	0.1256840538
674	0.1256538043
675	0.1256266052
676	0.1255961561
677	0.1255586917
678	0.1255483439
679	0.1255049391
680	0.1254671272
681	0.125432872
682	0.1253920382
683	0.1253611082
684	0.125332123
685	0.1252975255
686	0.1252620252
687	0.1252346688
688	0.125214142
689	0.1252005527
690	0.1251705862
691	0.1251425742
692	0.1251187484
693	0.12508215
694	0.1250552665
695	0.1250595304
696	0.1250244121
697	0.1249978322
698	0.1249636839
699	0.1249432152
700	0.1249217671
701	0.1248886606
702	0.1248634554
703	0.1248239443
704	0.1248021746
705	0.1247969896
706	0.1247698631
707	0.1247518772
708	0.1247177728
709	0.1246925317
710	0.1246584053
711	0.124624675
712	0.1246197157
713	0.1245960522
714	0.1245674892
715	0.1245640598
716	0.1245467635
717	0.1245167959
718	0.1244866681
719	0.1244445783
720	0.12439807
721	0.1243733012
722	0.1243393112
723	0.1242942826
724	0.12426896
725	0.1242278607
726	0.1242040663
727	0.124201078
728	0.1241731662
729	0.1241425846
730	0.1241284359
731	0.1240923369
732	0.1240721694
733	0.1240768213
734	0.1240487953
735	0.1240384415
736	0.124015591
737	0.1239901906
738	0.1239610256
739	0.1239204038
740	0.123892073
741	0.1238691108
742	0.1238266937
743	0.1237983901
744	0.1237836862
745	0.1237505072
746	0.1237257628
747	0.1236957685
748	0.1236702835
749	0.123648878
750	0.1236242283
751	0.1236077201
752	0.1235727656
753	0.1235312101
754	0.1235044601
755	0.1234766924
756	0.1234482366
757	0.1234112818
758	0.1233849821
759	0.1233594626
760	0.1233401141
761	0.1233118618
762	0.1232948868
763	0.1232717205
764	0.1232438075
765	0.1232102848
766	0.1231800348
767	0.1231678028
768	0.1231495717
769	0.1231315842
770	0.1231095416
771	0.1230752068
772	0.1230441177
773	0.1230371619
774	0.1230056003
775	0.122969176
776	0.1229392788
777	0.1229105552
778	0.1228776144
779	0.1228530566
780	0.1228373187
781	0.1228031825
782	0.1227925428
783	0.1227821497
784	0.1227437379
785	0.122720458
786	0.1226941535
787	0.122669232
788	0.1226352179
789	0.122599028
790	0.1225727915
791	0.1225370364
792	0.1225339316
793	0.1225259949
794	0.1225014227
795	0.122474195
796	0.1224717271
797	0.122436768
798	0.1224207071
799	0.1224005834
800	0.1223754029
801	0.122370922
802	0.1223477295
803	0.1223287448
804	0.1222964574
805	0.1222615019
806	0.1222415591
807	0.1222271884
808	0.1222002818
809	0.1221815923
810	0.1221455827
811	0.1221124228
812	0.1220584049
813	0.1220469875
814	0.1220158769
815	0.1220113
816	0.1219817222
817	0.1219745263
818	0.1219602847
819	0.121940542
820	0.1219141611
821	0.1219008581
822	0.1218649581
823	0.1218408433
824	0.1218073441
825	0.1217881461
826	0.1217812182
827	0.1217639288
828	0.1217326191
829	0.1217080315
830	0.1216865315
831	0.1216827465
832	0.1216665983
833	0.12164487
834	0.1216188022
835	0.1215940175
836	0.12156886
837	0.1215271646
838	0.1214983308
839	0.1214795462
840	0.1214536576
841	0.1214319634
842	0.1214060702
843	0.1213713848
844	0.1213370648
845	0.1213172402
846	0.1212815183
847	0.121255529
848	0.1212301863
849	0.1212038446
850	0.1211479545
851	0.1211231561
852	0.1211118037
853	0.1210833917
854	0.1210581558
855	0.121038784
856	0.1210059217
857	0.1209704062
858	0.120958293
859	0.1209325679
860	0.1209038957
861	0.1208671665
862	0.1208542123
863	0.120819334
864	0.120804233
865	0.1207847097
866	0.1207512217
867	0.1207427724
868	0.1207275399
869	0.1206961578
870	0.1206745082
871	0.1206334791
872	0.1206200705
873	0.120595307
874	0.1205672744
875	0.120545597
876	0.1205388747
877	0.1205167524
878	0.1204909889
879	0.1204598594
880	0.1204531292
881	0.1204561219
882	0.1204403976
883	0.1204090248
884	0.1203823606
885	0.1203438008
886	0.1203387808
887	0.1203038447
888	0.1202783934
889	0.1202294364
890	0.1202004355
891	0.1201803118
892	0.1201565057
893	0.1201468762
894	0.1201289063
895	0.1201088599
896	0.120091497
897	0.12005827
898	0.120036738
899	0.1200159146
900	0.11999524
901	0.1199702186
902	0.1199203943
903	0.119878188
904	0.1198620531
905	0.1198357332
906	0.1198350861
907	0.1198161314
908	0.1197888174
909	0.1197726312
910	0.1197357412
911	0.1197183506
912	0.1196965663
913	0.119681112
914	0.1196607172
915	0.1196267681
916	0.1195935388
917	0.1195848798
918	0.1195675604
919	0.1195347529
920	0.1195112199
921	0.1194801671
922	0.1194526365
923	0.1194309742
924	0.1193978799
925	0.1193693145
926	0.1193476688
927	0.1193163249
928	0.1192962108
929	0.1192706249
930	0.1192425873
931	0.1192117252
932	0.1192039144
933	0.1191638138
934	0.1191489638
935	0.1191267648
936	0.1191010503
937	0.1190898738
938	0.1190676367
939	0.1190452425
940	0.1190174836
941	0.1189939468
942	0.1189737247
943	0.1189521806
944	0.1189293467
945	0.1188935414
946	0.118857204
947	0.118826096
948	0.1187895775
949	0.1187810878
950	0.1187618422
951	0.1187363071
952	0.1187020907
953	0.1186707516
954	0.1186606422
955	0.1186380554
956	0.1186015631
957	0.1185544631
958	0.118519281
959	0.1185068493
960	0.1184736505
961	0.1184529722
962	0.1184409423
963	0.1184297571
964	0.1184045772
965	0.1183837649
966	0.1183518923
967	0.118324571
968	0.1183115014
969	0.1182901405
970	0.1182441406
971	0.1182292444
972	0.1182079597
973	0.1181852983
974	0.1181514312
975	0.1181204616
976	0.118106407
977	0.1180959593
978	0.1180808207
979	0.1180699609
980	0.1180574125
981	0.1180373272
982	0.1180028209
983	0.1179727546
984	0.1179336727
985	0.1179036852
986	0.1178873523
987	0.1178533149
988	0.1178243156
989	0.1177973212
990	0.1177615829
991	0.117761865
992	0.1177451174
993	0.1177227332
994	0.1177028652
995	0.1176789091
996	0.1176624047
997	0.1176487727
998	0.1176253225
999	0.1175937691
