iter	Passed	Remaining
376	11817	19528
377	11842	19487
378	11867	19445
379	11894	19406
380	11922	19370
381	11961	19351
382	11991	19318
383	12025	19290
384	12060	19266
385	12086	19225
386	12113	19187
387	12144	19155
388	12171	19117
389	12202	19085
390	12226	19044
391	12254	19007
392	12284	18973
393	12311	18935
394	12337	18896
395	12370	18868
396	12403	18838
397	12435	18808
398	12462	18772
399	12492	18738
400	12523	18707
401	12558	18681
402	12590	18650
403	12620	18618
404	12652	18588
405	12686	18561
406	12715	18526
407	12748	18497
408	12777	18463
409	12803	18423
410	12838	18398
411	12862	18357
412	12890	18320
413	12914	18280
414	12940	18241
415	12967	18204
416	12992	18165
417	13023	18133
418	13051	18097
419	13079	18061
420	13109	18028
421	13138	17995
422	13164	17957
423	13192	17921
424	13221	17887
425	13249	17851
426	13272	17810
427	13300	17775
428	13325	17736
429	13352	17700
430	13381	17666
431	13407	17628
432	13438	17596
433	13465	17561
434	13493	17526
435	13520	17490
436	13548	17455
437	13579	17423
438	13606	17387
439	13637	17357
440	13665	17321
441	13695	17289
442	13726	17259
443	13752	17222
444	13780	17187
445	13805	17148
446	13830	17109
447	13856	17073
448	13884	17038
449	13914	17006
450	13942	16972
451	13971	16938
452	13998	16903
453	14025	16867
454	14052	16832
455	14077	16794
456	14107	16762
457	14136	16729
458	14164	16694
459	14189	16656
460	14217	16622
461	14245	16588
462	14272	16554
463	14298	16516
464	14324	16480
465	14350	16444
466	14375	16406
467	14402	16371
468	14430	16337
469	14458	16303
470	14489	16274
471	14516	16238
472	14541	16201
473	14566	16164
474	14594	16130
475	14621	16096
476	14650	16063
477	14676	16027
478	14703	15992
479	14732	15960
480	14766	15933
481	14794	15899
482	14821	15864
483	14855	15837
484	14881	15801
485	14913	15772
486	14942	15739
487	14970	15706
488	14998	15672
489	15023	15637
490	15052	15604
491	15079	15569
492	15106	15535
493	15132	15500
494	15159	15465
495	15186	15431
496	15215	15399
497	15242	15364
498	15269	15330
499	15297	15297
500	15320	15259
501	15344	15222
502	15368	15185
503	15395	15151
504	15421	15116
505	15445	15079
506	15477	15050
507	15505	15017
508	15533	14984
509	15563	14953
510	15590	14919
511	15618	14886
512	15647	14854
513	15674	14820
514	15703	14788
515	15732	14756
516	15759	14723
517	15786	14689
518	15815	14657
519	15840	14621
520	15864	14585
521	15898	14558
522	15926	14525
523	15952	14491
524	15981	14459
525	16018	14435
526	16049	14405
527	16077	14372
528	16108	14342
529	16132	14306
530	16157	14270
531	16186	14239
532	16214	14206
533	16241	14173
534	16268	14139
535	16302	14112
536	16333	14082
537	16363	14051
538	16387	14016
539	16415	13983
540	16440	13948
541	16464	13912
542	16488	13877
543	16513	13842
544	16535	13805
545	16560	13770
546	16586	13736
547	16610	13700
548	16634	13664
549	16658	13630
550	16683	13595
551	16711	13562
552	16739	13530
553	16769	13500
554	16798	13468
555	16829	13439
556	16855	13405
557	16888	13377
558	16919	13348
559	16945	13314
560	16982	13289
561	17011	13258
562	17037	13224
563	17063	13190
564	17097	13163
565	17125	13131
566	17151	13098
567	17176	13063
568	17201	13029
569	17228	12997
570	17254	12963
571	17281	12930
572	17305	12896
573	17332	12863
574	17356	12828
575	17381	12794
576	17407	12761
577	17432	12727
578	17458	12694
579	17484	12660
580	17512	12629
581	17538	12596
582	17565	12564
583	17593	12532
584	17623	12501
585	17649	12468
586	17676	12436
587	17709	12408
588	17735	12375
589	17762	12343
590	17787	12310
591	17812	12276
592	17842	12245
593	17871	12215
594	17897	12182
595	17922	12148
596	17949	12116
597	17981	12087
598	18015	12060
599	18050	12033
600	18116	12027
601	18207	12037
602	18238	12007
603	18265	11975
604	18292	11943
605	18320	11911
606	18344	11877
607	18370	11844
608	18398	11812
609	18423	11778
610	18451	11747
611	18476	11713
612	18500	11679
613	18524	11645
614	18549	11612
615	18579	11582
616	18616	11555
617	18643	11524
618	18672	11493
619	18701	11462
620	18728	11430
621	18762	11402
622	18792	11372
623	18823	11342
624	18864	11318
625	18899	11291
626	18936	11265
627	18965	11234
628	18995	11204
629	19021	11171
630	19051	11141
631	19080	11110
632	19116	11083
633	19148	11054
634	19180	11024
635	19304	11048
636	19338	11020
637	19363	10987
638	19393	10956
639	19423	10925
640	19454	10895
641	19486	10866
642	19513	10834
643	19541	10802
644	19570	10771
645	19596	10738
646	19628	10709
647	19657	10678
648	19692	10650
649	19725	10621
650	19754	10590
651	19784	10559
652	19810	10527
653	19838	10495
654	19868	10465
655	19898	10434
656	19933	10406
657	19971	10380
658	19998	10348
659	20035	10321
660	20091	10304
661	20119	10272
662	20147	10240
663	20180	10211
664	20215	10183
665	20247	10154
666	20281	10125
667	20310	10094
668	20338	10063
669	20369	10032
670	20398	10001
671	20428	9971
672	20461	9942
673	20499	9915
674	20530	9885
675	20587	9867
676	20698	9875
677	20783	9870
678	20838	9851
679	20913	9841
680	20993	9833
681	21056	9818
682	21118	9801
683	21793	10068
684	21960	10098
685	22037	10086
686	22080	10059
687	22114	10028
688	22153	9999
689	22220	9982
690	22254	9951
691	22287	9919
692	22320	9888
693	22352	9855
694	22380	9821
695	22409	9788
696	22438	9754
697	22487	9729
698	22515	9695
699	22549	9663
700	22582	9632
701	22612	9598
702	22645	9567
703	22678	9535
704	22711	9503
705	22790	9490
706	22933	9504
707	23064	9512
708	23102	9482
709	23140	9451
710	23185	9424
711	23231	9396
712	23273	9368
713	23310	9337
714	23348	9306
715	23389	9277
716	23433	9249
717	23475	9220
718	23512	9189
719	23551	9158
720	23587	9127
721	23639	9102
722	23676	9071
723	23713	9040
724	23751	9009
725	23793	8980
726	23829	8948
727	23872	8919
728	23917	8891
729	23985	8871
730	24027	8841
731	24077	8815
732	24111	8782
733	24141	8748
734	24167	8713
735	24197	8679
736	24225	8644
737	24259	8612
738	24294	8580
739	24321	8545
740	24357	8513
741	24388	8479
742	24416	8445
743	24445	8411
744	24476	8377
745	24514	8346
746	24544	8312
747	24571	8278
748	24601	8244
749	24631	8210
750	24658	8175
751	24689	8142
752	24716	8107
753	24746	8073
754	24777	8040
755	24803	8005
756	24836	7972
757	24868	7939
758	24896	7905
759	24925	7871
760	24953	7836
761	24979	7802
762	25009	7768
763	25061	7741
764	25117	7715
765	25151	7683
766	25187	7651
767	25212	7616
768	25240	7581
769	25282	7551
770	25310	7517
771	25340	7483
772	25365	7448
773	25393	7414
774	25418	7379
775	25447	7345
776	25474	7311
777	25503	7277
778	25531	7243
779	25557	7208
780	25590	7175
781	25616	7141
782	25645	7107
783	25676	7074
784	25704	7040
785	25730	7005
786	25756	6970
787	25788	6938
788	25816	6904
789	25843	6869
790	25868	6835
791	25897	6801
792	25929	6768
793	25964	6736
794	25989	6701
795	26013	6666
796	26038	6632
797	26066	6598
798	26092	6564
799	26117	6529
800	26145	6495
801	26171	6461
802	26200	6427
803	26226	6393
804	26253	6359
805	26279	6325
806	26307	6291
807	26329	6256
808	26356	6222
809	26385	6189
810	26413	6155
811	26439	6121
812	26468	6088
813	26499	6055
814	26526	6021
815	26553	5987
816	26581	5953
817	26611	5920
818	26639	5887
819	26663	5852
820	26692	5819
821	26725	5787
822	26751	5753
823	26777	5719
824	26804	5685
825	26830	5651
826	26856	5618
827	26883	5584
828	26908	5550
829	26934	5516
830	26961	5483
831	26987	5449
832	27013	5415
833	27043	5382
834	27070	5349
835	27096	5315
836	27125	5282
837	27150	5248
838	27174	5214
839	27201	5181
840	27224	5147
841	27265	5116
842	27289	5082
843	27313	5048
844	27340	5015
845	27366	4981
846	27390	4947
847	27414	4913
848	27438	4880
849	27465	4846
850	27492	4813
851	27518	4780
852	27542	4746
853	27567	4712
854	27595	4679
855	27619	4646
856	27652	4614
857	27692	4583
858	27726	4551
859	28021	4561
860	28049	4528
861	28081	4495
862	28117	4463
863	28163	4433
864	28218	4404
865	28249	4371
866	28275	4337
867	28302	4304
868	28328	4270
869	28352	4236
870	28376	4202
871	28403	4169
872	28427	4135
873	28451	4101
874	28477	4068
875	28500	4034
876	28527	4000
877	28552	3967
878	28577	3933
879	28600	3900
880	28627	3866
881	28654	3833
882	28677	3799
883	28702	3766
884	28725	3732
885	28750	3699
886	28778	3666
887	28803	3632
888	28830	3599
889	28860	3567
890	28889	3534
891	28918	3501
892	28943	3468
893	28972	3435
894	28998	3402
895	29025	3369
896	29050	3335
897	29076	3302
898	29103	3269
899	29127	3236
900	29154	3203
901	29180	3170
902	29212	3138
903	29239	3105
904	29268	3072
905	29294	3039
906	29320	3006
907	29352	2974
908	29378	2941
909	29405	2908
910	29432	2875
911	29460	2842
912	29485	2809
913	29512	2776
914	29540	2744
915	29565	2711
916	29593	2678
917	29618	2645
918	29643	2612
919	29670	2580
920	29695	2547
921	29727	2514
922	29756	2482
923	29781	2449
924	29806	2416
925	29831	2383
926	29859	2351
927	29884	2318
928	29909	2285
929	29935	2253
930	29959	2220
931	29984	2187
932	30009	2155
933	30036	2122
934	30061	2089
935	30087	2057
936	30113	2024
937	30144	1992
938	30169	1959
939	30196	1927
940	30223	1895
941	30253	1862
942	30279	1830
943	30304	1797
944	30328	1765
945	30353	1732
946	30380	1700
947	30407	1667
948	30431	1635
949	30457	1603
950	30480	1570
951	30508	1538
952	30534	1505
953	30559	1473
954	30585	1441
955	30611	1408
956	30637	1376
957	30664	1344
958	30690	1312
959	30719	1279
960	30745	1247
961	30772	1215
962	30802	1183
963	30825	1151
