iter	Passed	Remaining
666	82864	41369
667	82976	41239
668	83094	41112
669	83209	40983
670	83318	40852
671	83433	40723
672	83544	40593
673	83663	40466
674	83773	40335
675	83897	40211
676	84022	40087
677	84138	39959
678	84273	39840
679	84396	39715
680	84510	39587
681	84621	39457
682	84749	39334
683	84877	39212
684	84991	39083
685	85107	38955
686	85229	38830
687	85351	38706
688	85486	38586
689	85606	38460
690	85727	38335
691	85853	38212
692	85971	38085
693	86084	37956
694	86194	37826
695	86309	37698
696	86417	37567
697	86530	37438
698	86643	37310
699	86757	37181
700	86990	37104
701	87238	37032
702	87366	36910
703	87482	36782
704	87601	36655
705	87734	36535
706	87857	36410
707	87972	36282
708	88095	36157
709	88229	36037
710	88369	35919
711	88494	35795
712	88614	35669
713	88739	35545
714	88857	35418
715	88973	35291
716	89102	35168
717	89234	35047
718	89357	34922
719	89474	34795
720	89594	34669
721	89709	34541
722	89831	34416
723	89957	34293
724	90087	34171
725	90202	34043
726	90321	33917
727	90446	33793
728	90568	33668
729	90702	33547
730	90834	33425
731	90946	33297
732	91072	33173
733	91196	33049
734	91308	32920
735	91428	32795
736	91543	32667
737	91667	32543
738	91786	32417
739	91893	32286
740	92005	32158
741	92128	32034
742	92245	31907
743	92357	31778
744	92478	31653
745	92604	31530
746	92731	31407
747	92844	31279
748	92963	31153
749	93079	31026
750	93196	30899
751	93324	30777
752	93448	30653
753	93559	30524
754	93689	30402
755	93812	30278
756	93928	30151
757	94056	30028
758	94173	29902
759	94292	29776
760	94411	29650
761	94541	29528
762	94652	29400
763	94770	29274
764	94895	29150
765	95018	29026
766	95156	28906
767	95267	28778
768	95402	28657
769	95540	28538
770	95657	28411
771	95767	28283
772	95887	28158
773	96020	28036
774	96141	27911
775	96260	27786
776	96375	27659
777	96493	27534
778	96633	27414
779	96944	27343
780	97104	27229
781	97229	27105
782	97348	26979
783	97473	26854
784	97605	26732
785	97730	26608
786	97846	26481
787	97955	26353
788	98075	26228
789	98193	26102
790	98304	25974
791	98428	25849
792	98552	25725
793	98671	25599
794	98799	25476
795	98916	25350
796	99046	25227
797	99164	25101
798	99287	24977
799	99404	24851
800	99531	24727
801	99662	24604
802	99798	24483
803	99914	24357
804	100042	24233
805	100157	24107
806	100271	23980
807	100402	23857
808	100525	23733
809	100642	23607
810	100754	23480
811	100870	23354
812	100983	23227
813	101101	23101
814	101217	22975
815	101343	22852
816	101462	22726
817	101579	22600
818	101698	22475
819	101813	22349
820	101925	22222
821	102047	22097
822	102175	21974
823	102305	21851
824	102412	21723
825	102531	21598
826	102664	21476
827	102794	21353
828	102911	21227
829	103027	21102
830	103149	20977
831	103263	20851
832	103382	20726
833	103504	20601
834	103615	20474
835	103740	20350
836	103857	20225
837	103984	20101
838	104116	19979
839	104239	19855
840	104357	19729
841	104471	19603
842	104592	19479
843	104712	19354
844	104831	19229
845	104945	19103
846	105062	18978
847	105177	18852
848	105304	18729
849	105423	18604
850	105544	18479
851	105661	18354
852	105779	18229
853	105894	18103
854	106017	17979
855	106146	17856
856	106272	17732
857	106385	17606
858	106505	17482
859	106634	17359
860	106945	17265
861	107062	17139
862	107173	17013
863	107300	16889
864	107416	16764
865	107536	16639
866	107661	16515
867	107789	16391
868	107905	16266
869	108022	16141
870	108152	16018
871	108277	15893
872	108401	15769
873	108527	15645
874	108656	15522
875	108772	15397
876	108901	15273
877	109039	15151
878	109167	15027
879	109297	14904
880	109423	14780
881	109558	14657
882	109690	14534
883	109820	14410
884	109945	14286
885	110066	14162
886	110184	14037
887	110289	13910
888	110397	13784
889	110519	13659
890	110652	13536
891	110773	13411
892	110893	13287
893	111018	13163
894	111129	13037
895	111247	12912
896	111367	12788
897	111488	12663
898	111607	12538
899	111722	12413
900	111838	12288
901	111973	12165
902	112113	12043
903	112238	11919
904	112352	11793
905	112462	11668
906	112574	11542
907	112693	11418
908	112812	11293
909	112926	11168
910	113049	11044
911	113168	10919
912	113286	10795
913	113413	10671
914	113533	10546
915	113651	10422
916	113773	10297
917	113895	10173
918	114011	10048
919	114142	9925
920	114270	9801
921	114404	9678
922	114531	9554
923	114651	9430
924	114768	9305
925	114883	9180
926	115018	9057
927	115138	8933
928	115260	8808
929	115388	8685
930	115506	8560
931	115628	8436
932	115742	8311
933	115869	8187
934	115993	8063
935	116104	7938
936	116228	7814
937	116350	7690
938	116474	7566
939	116596	7442
940	116962	7333
941	117088	7209
942	117223	7085
943	117336	6960
944	117463	6836
945	117584	6712
946	117700	6587
947	117827	6463
948	117948	6338
949	118066	6214
950	118173	6088
951	118292	5964
952	118415	5840
953	118531	5715
954	118651	5590
955	118766	5466
956	118887	5341
957	119011	5217
958	119135	5093
959	119249	4968
960	119361	4844
961	119485	4719
962	119612	4595
963	119741	4471
964	119850	4346
965	119963	4222
966	120091	4098
967	120215	3974
968	120345	3850
969	120490	3726
970	120621	3602
971	120744	3478
972	120858	3353
973	120979	3229
974	121102	3105
975	121235	2981
976	121376	2857
977	121490	2732
978	121617	2608
979	121742	2484
980	121868	2360
981	121999	2236
982	122130	2112
983	122261	1987
984	122382	1863
985	122498	1739
986	122619	1615
987	122767	1491
988	122896	1366
989	123021	1242
990	123165	1118
991	123278	994
992	123402	869
993	123518	745
994	123630	621
995	123753	497
996	123878	372
997	124016	248
998	124136	124
999	124262	0
