iter	RMSE
269	0.1294689595
270	0.1294169276
271	0.1293584244
272	0.1292885061
273	0.1292281682
274	0.1291528423
275	0.1291220408
276	0.1290727617
277	0.1290158975
278	0.1289398533
279	0.1288497188
280	0.1287882301
281	0.1287496807
282	0.1286862615
283	0.1286378015
284	0.1285843046
285	0.1285351402
286	0.1284562244
287	0.1283561932
288	0.1282706706
289	0.1282051389
290	0.1281544646
291	0.1281152265
292	0.1280223051
293	0.1279610565
294	0.1279255169
295	0.1278590792
296	0.1277929128
297	0.1277331105
298	0.1276928351
299	0.1276063491
300	0.1275652299
301	0.1274712503
302	0.127385007
303	0.1273568766
304	0.1272957872
305	0.1272267682
306	0.127188473
307	0.1271448738
308	0.1270710123
309	0.1269686395
310	0.1268934556
311	0.126837916
312	0.1267867805
313	0.1266937447
314	0.1266450973
315	0.1265887696
316	0.1264992124
317	0.1264613989
318	0.1263849104
319	0.1263101479
320	0.1262393075
321	0.1261766239
322	0.1261128631
323	0.1260683674
324	0.1259817491
325	0.1259286312
326	0.1258784528
327	0.1258105426
328	0.1257666896
329	0.1256860534
330	0.1256415853
331	0.1255828882
332	0.1255232181
333	0.1254692809
334	0.1253764231
335	0.1253292309
336	0.1252964835
337	0.1252612929
338	0.1252035771
339	0.1251223597
340	0.1251018125
341	0.1250415054
342	0.1249812243
343	0.1249014969
344	0.1248750611
345	0.1247903179
346	0.1247421136
347	0.124734456
348	0.1246712341
349	0.1246221673
350	0.1245573969
351	0.1245394974
352	0.1244830161
353	0.1244231303
354	0.1243824354
355	0.1243127907
356	0.1242737423
357	0.1242136047
358	0.1240988714
359	0.1240489222
360	0.1240101037
361	0.1239285853
362	0.1238954714
363	0.1238450023
364	0.1237918933
365	0.1237325114
366	0.1236590783
367	0.1236153647
368	0.1235689378
369	0.123485338
370	0.1234475231
371	0.1233980161
372	0.1233177109
373	0.1232500562
374	0.1231917698
375	0.1231414846
376	0.1230692378
377	0.1230053918
378	0.1229293282
379	0.1228385331
380	0.1227655842
381	0.122704774
382	0.1226617623
383	0.1226215865
384	0.1225793403
385	0.1225797163
386	0.1224770227
387	0.1224064507
388	0.1223559447
389	0.1223138497
390	0.1222821558
391	0.12221529
392	0.1221445709
393	0.1221010327
394	0.1220639366
395	0.1220448254
396	0.1219683082
397	0.1219025978
398	0.1218674562
399	0.1218136065
400	0.1217789824
401	0.121725553
402	0.1216681535
403	0.121597566
404	0.1215518337
405	0.1214684862
406	0.121419011
407	0.1213443933
408	0.1213235828
409	0.1212815195
410	0.1212294396
411	0.1211585738
412	0.1211016479
413	0.1210484406
414	0.1210145991
415	0.1209489214
416	0.1209430739
417	0.120883259
418	0.1207980832
419	0.1207536222
420	0.1206983235
421	0.1206174361
422	0.1205791578
423	0.1205140024
424	0.120437555
425	0.1203917586
426	0.1203631416
427	0.1203354948
428	0.1203016625
429	0.1202606133
430	0.1201937844
431	0.1201347603
432	0.1200777118
433	0.1200165942
434	0.1199650628
435	0.1198816908
436	0.1198174097
437	0.1197564966
438	0.1196978667
439	0.119688392
440	0.1196033145
441	0.1195752692
442	0.1195180923
443	0.1194756886
444	0.1194071235
445	0.1193424501
446	0.1193024728
447	0.1192611577
448	0.119223127
449	0.1191903209
450	0.119139241
451	0.1191121577
452	0.1190342396
453	0.1189761682
454	0.1189039472
455	0.1188382183
456	0.1187870696
457	0.1187211281
458	0.1186880433
459	0.1186591659
460	0.1186139613
461	0.1185647376
462	0.118516239
463	0.1184595731
464	0.1184342591
465	0.118372701
466	0.1183567762
467	0.1183105438
468	0.1182480965
469	0.1181688888
470	0.1181214327
471	0.11809413
472	0.1180891659
473	0.1180426116
474	0.1179800889
475	0.1179271406
476	0.11788262
477	0.1178363961
478	0.1178111864
479	0.1177534438
480	0.11767371
481	0.1176508901
482	0.1175947173
483	0.1175580351
484	0.1175172015
485	0.1174554481
486	0.1173833098
487	0.1173497268
488	0.1173017745
489	0.1172377808
490	0.1171715144
491	0.1171058152
492	0.1170852955
493	0.1170071509
494	0.1169781936
495	0.1169350556
496	0.1168782882
497	0.1168349005
498	0.1167965214
499	0.1167422898
500	0.1167130097
501	0.1166822418
502	0.1166274616
503	0.1165829912
504	0.1165476597
505	0.1164793066
506	0.1164399383
507	0.1163977031
508	0.1163563223
509	0.1163117818
510	0.1162800418
511	0.116240087
512	0.1161929342
513	0.116162357
514	0.1161309671
515	0.1160995692
516	0.1160385557
517	0.1160291141
518	0.1160024255
519	0.1159622678
520	0.1159631053
521	0.1159116536
522	0.1158847712
523	0.1158293432
524	0.115753675
525	0.1156994516
526	0.1156760675
527	0.1156293129
528	0.1155813308
529	0.1155361621
530	0.1154846757
531	0.1154311115
532	0.1154013638
533	0.1153654928
534	0.1153405894
535	0.1153168912
536	0.1152427057
537	0.1152228552
538	0.1151904864
539	0.1151408455
540	0.1151366636
541	0.1150936601
542	0.1150611911
543	0.1150575399
544	0.1149941219
545	0.1149315485
546	0.1148967433
547	0.1148590475
548	0.1148237692
549	0.1147885041
550	0.1147428745
551	0.1146766951
552	0.1146544057
553	0.1146276816
554	0.1145921619
555	0.1145642632
556	0.1145133196
557	0.1144876856
558	0.1144480969
559	0.1143888488
560	0.1143498107
561	0.1143103537
562	0.1142391762
563	0.1141931468
564	0.114153387
565	0.1141067143
566	0.114089566
567	0.1140624189
568	0.114023708
569	0.1139981162
570	0.1139458851
