iter	Passed	Remaining
225	5595	19164
226	5620	19138
227	5645	19115
228	5670	19092
229	5694	19063
230	5720	19042
231	5743	19013
232	5768	18987
233	5805	19002
234	5839	19009
235	5867	18993
236	5891	18966
237	5915	18939
238	5939	18910
239	5973	18914
240	6001	18899
241	6028	18884
242	6053	18856
243	6081	18841
244	6108	18823
245	6133	18800
246	6158	18775
247	6185	18757
248	6211	18735
249	6236	18708
250	6264	18694
251	6291	18675
252	6318	18656
253	6345	18637
254	6372	18617
255	6398	18595
256	6423	18569
257	6447	18542
258	6471	18514
259	6494	18485
260	6519	18459
261	6545	18438
262	6571	18414
263	6596	18391
264	6624	18374
265	6649	18347
266	6676	18328
267	6700	18300
268	6725	18275
269	6748	18247
270	6774	18223
271	6799	18199
272	6824	18173
273	6849	18148
274	6881	18142
275	6907	18119
276	6936	18105
277	6961	18079
278	6985	18052
279	7013	18035
280	7042	18019
281	7071	18005
282	7100	17989
283	7125	17964
284	7151	17942
285	7175	17914
286	7203	17894
287	7227	17868
288	7255	17850
289	7282	17829
290	7307	17804
291	7331	17777
292	7357	17752
293	7385	17734
294	7414	17718
295	7438	17692
296	7466	17672
297	7488	17641
298	7513	17616
299	7536	17586
300	7564	17567
301	7589	17541
302	7614	17516
303	7638	17487
304	7662	17459
305	7687	17434
306	7711	17408
307	7737	17383
308	7763	17362
309	7788	17335
310	7812	17308
311	7838	17284
312	7865	17264
313	7888	17234
314	7913	17209
315	7936	17179
316	7965	17161
317	7990	17137
318	8018	17118
319	8048	17102
320	8071	17074
321	8094	17044
322	8121	17023
323	8147	16998
324	8174	16978
325	8196	16946
326	8222	16923
327	8248	16900
328	8282	16892
329	8310	16872
330	8336	16849
331	8361	16823
332	8385	16796
333	8411	16772
334	8437	16749
335	8462	16724
336	8495	16712
337	8522	16692
338	8549	16669
339	8573	16642
340	8599	16618
341	8624	16592
342	8649	16567
343	8672	16538
344	8699	16517
345	8726	16493
346	8753	16472
347	8778	16447
348	8808	16430
349	8834	16406
350	8858	16378
351	8885	16357
352	8909	16329
353	8934	16303
354	8959	16278
355	8983	16251
356	9009	16226
357	9034	16202
358	9063	16183
359	9089	16158
360	9117	16139
361	9144	16116
362	9170	16093
363	9196	16068
364	9224	16048
365	9253	16029
366	9284	16014
367	9309	15987
368	9332	15959
369	9357	15932
370	9388	15917
371	9412	15890
372	9439	15866
373	9467	15846
374	9496	15828
375	9524	15807
376	9552	15785
377	9576	15758
378	9601	15732
379	9626	15706
380	9651	15680
381	9679	15658
382	9708	15640
383	9735	15616
384	9760	15591
385	9783	15562
386	9810	15540
387	9837	15516
388	9863	15492
389	9888	15466
390	9912	15439
391	9935	15410
392	9960	15384
393	9986	15359
394	10010	15332
395	10041	15315
396	10066	15290
397	10093	15266
398	10118	15241
399	10143	15215
400	10168	15189
401	10193	15163
402	10216	15134
403	10241	15109
404	10268	15086
405	10291	15057
406	10316	15031
407	10340	15004
408	10370	14985
409	10399	14965
410	10425	14940
411	10450	14914
412	10477	14891
413	10504	14869
414	10531	14845
415	10559	14824
416	10588	14803
417	10616	14781
418	10643	14758
419	10668	14732
420	10694	14708
421	10719	14682
422	10748	14661
423	10773	14635
424	10800	14612
425	10824	14584
426	10849	14559
427	10872	14530
428	10896	14503
429	10922	14478
430	10946	14451
431	10971	14425
432	11001	14405
433	11029	14384
434	11054	14358
435	11083	14337
436	11109	14312
437	11137	14291
438	11167	14271
439	11192	14245
440	11219	14221
441	11246	14197
442	11273	14173
443	11299	14149
444	11323	14122
445	11349	14097
446	11378	14076
447	11402	14048
448	11426	14022
449	11449	13994
450	11473	13966
451	11497	13938
452	11526	13918
453	11551	13892
454	11578	13869
455	11604	13844
456	11633	13822
457	11659	13797
458	11684	13771
459	11711	13748
460	11739	13725
461	11765	13700
462	11794	13679
463	11820	13654
464	11845	13628
465	11872	13604
466	11896	13577
467	11923	13554
468	11949	13529
469	11973	13502
470	11998	13476
471	12024	13450
472	12047	13423
473	12072	13396
474	12097	13371
475	12121	13343
476	12145	13316
477	12171	13292
478	12196	13266
479	12224	13243
480	12254	13223
481	12283	13200
482	12308	13174
483	12335	13151
484	12361	13126
485	12390	13103
486	12417	13080
487	12446	13058
488	12475	13036
489	12503	13014
490	12534	12993
491	12562	12971
492	12591	12948
493	12615	12921
494	12639	12895
495	12666	12870
496	12692	12845
497	12719	12821
498	12746	12797
499	12774	12774
500	12805	12754
501	12834	12732
502	12863	12710
503	12887	12683
504	12914	12659
505	12938	12631
506	12963	12605
507	12988	12579
508	13016	12555
509	13041	12530
510	13067	12505
511	13090	12477
512	13115	12450
513	13141	12426
514	13166	12399
515	13193	12375
516	13217	12348
517	13245	12324
518	13270	12298
519	13294	12272
520	13319	12245
521	13345	12220
522	13373	12197
523	13397	12170
524	13424	12145
525	13448	12119
526	13474	12093
527	13498	12067
528	13525	12042
529	13550	12016
530	13576	11991
531	13600	11964
532	13623	11936
533	13648	11910
534	13671	11882
535	13694	11854
536	13719	11829
537	13744	11802
538	13770	11777
539	13794	11751
540	13818	11723
541	13846	11700
542	13872	11675
543	13897	11649
544	13923	11624
545	13950	11600
546	13976	11574
547	14003	11549
548	14029	11524
549	14058	11502
550	14085	11478
551	14111	11452
552	14139	11429
553	14167	11405
554	14196	11382
555	14223	11357
556	14250	11333
557	14278	11309
558	14305	11285
559	14334	11263
560	14361	11238
561	14388	11213
562	14413	11187
563	14441	11163
564	14465	11136
565	14489	11109
566	14515	11084
567	14538	11057
568	14561	11030
569	14587	11004
570	14613	10979
