iter	Passed	Remaining
142	3063	18358
143	3084	18333
144	3105	18313
145	3125	18282
146	3145	18250
147	3166	18229
148	3188	18211
149	3208	18182
150	3230	18163
151	3250	18136
152	3270	18106
153	3289	18073
154	3310	18049
155	3330	18016
156	3352	18001
157	3373	17975
158	3394	17955
159	3418	17946
160	3448	17971
161	3474	17975
162	3503	17987
163	3530	17999
164	3553	17981
165	3574	17956
166	3596	17938
167	3622	17937
168	3642	17913
169	3666	17899
170	3689	17884
171	3710	17860
172	3732	17841
173	3752	17814
174	3774	17794
175	3793	17760
176	3815	17739
177	3836	17714
178	3857	17690
179	3879	17671
180	3897	17637
181	3919	17616
182	3939	17588
183	3959	17560
184	3980	17536
185	4003	17519
186	4023	17492
187	4044	17467
188	4066	17449
189	4086	17422
190	4108	17401
191	4130	17380
192	4150	17354
193	4172	17336
194	4193	17309
195	4213	17284
196	4233	17254
197	4253	17226
198	4273	17201
199	4294	17179
200	4320	17172
201	4341	17152
202	4363	17131
203	4384	17110
204	4406	17089
205	4426	17061
206	4448	17041
207	4469	17017
208	4488	16988
209	4508	16960
210	4530	16941
211	4552	16922
212	4581	16926
213	4602	16904
214	4626	16890
215	4652	16887
216	4684	16902
217	4706	16884
218	4737	16894
219	4759	16873
220	4778	16845
221	4798	16816
222	4819	16791
223	4844	16782
224	4871	16777
225	4895	16766
226	4922	16762
227	4948	16755
228	4968	16729
229	4989	16703
230	5012	16686
231	5034	16664
232	5054	16639
233	5076	16619
234	5099	16598
235	5120	16577
236	5141	16553
237	5163	16531
238	5183	16504
239	5205	16483
240	5225	16456
241	5246	16432
242	5268	16413
243	5290	16391
244	5311	16368
245	5332	16343
246	5352	16318
247	5372	16292
248	5394	16269
249	5415	16246
250	5434	16218
251	5456	16195
252	5481	16183
253	5501	16156
254	5525	16143
255	5545	16115
256	5567	16095
257	5589	16074
258	5612	16057
259	5638	16046
260	5658	16022
261	5678	15995
262	5699	15971
263	5725	15961
264	5749	15948
265	5773	15931
266	5799	15921
267	5820	15897
268	5841	15874
269	5861	15848
270	5885	15831
271	5909	15815
272	5936	15808
273	5956	15782
274	5977	15759
275	5998	15734
276	6018	15708
277	6038	15683
278	6057	15653
279	6079	15633
280	6100	15608
281	6121	15585
282	6143	15563
283	6163	15537
284	6184	15516
285	6204	15489
286	6225	15467
287	6247	15446
288	6269	15425
289	6290	15401
290	6311	15378
291	6333	15357
292	6354	15333
293	6373	15305
294	6393	15280
295	6413	15254
296	6434	15230
297	6454	15204
298	6475	15181
299	6494	15153
300	6515	15130
301	6536	15107
302	6562	15095
303	6582	15069
304	6603	15046
305	6624	15023
306	6643	14996
307	6662	14970
308	6682	14944
309	6701	14916
310	6724	14898
311	6749	14884
312	6772	14865
313	6792	14838
314	6812	14815
315	6832	14789
316	6858	14776
317	6880	14755
318	6900	14731
319	6922	14709
320	6941	14683
321	6966	14668
322	6988	14646
323	7009	14625
324	7032	14604
325	7052	14581
326	7074	14559
327	7096	14539
328	7120	14522
329	7140	14497
330	7161	14473
331	7181	14450
332	7201	14425
333	7223	14403
334	7245	14382
335	7267	14362
336	7293	14348
337	7311	14320
338	7330	14294
339	7351	14269
340	7370	14244
341	7393	14224
342	7413	14201
343	7433	14175
344	7453	14150
345	7473	14126
346	7492	14099
347	7512	14075
348	7533	14052
349	7556	14033
350	7578	14012
351	7599	13990
352	7622	13971
353	7643	13947
354	7669	13934
355	7689	13910
356	7710	13887
357	7732	13865
358	7752	13843
359	7773	13819
360	7795	13798
361	7815	13774
362	7836	13751
363	7856	13727
364	7878	13706
365	7902	13688
366	7922	13665
367	7943	13641
368	7963	13617
369	7983	13593
370	8006	13574
371	8028	13553
372	8050	13532
373	8073	13513
374	8095	13491
375	8117	13472
376	8139	13450
377	8160	13428
378	8192	13423
379	8228	13425
380	8253	13409
381	8278	13392
382	8312	13390
383	8338	13376
384	8365	13363
385	8387	13341
386	8414	13329
387	8438	13310
388	8463	13293
389	8483	13268
390	8502	13243
391	8527	13226
392	8553	13211
393	8579	13195
394	8602	13176
395	8625	13156
396	8646	13133
397	8670	13114
398	8692	13093
399	8713	13070
400	8739	13054
401	8763	13035
402	8785	13014
403	8810	12998
404	8832	12976
405	8853	12953
406	8877	12934
407	8899	12913
408	8924	12895
409	8950	12880
410	8976	12864
411	8998	12842
412	9022	12823
413	9045	12803
414	9069	12785
415	9095	12768
416	9118	12748
417	9141	12727
418	9167	12712
419	9191	12692
420	9216	12674
421	9237	12652
422	9260	12632
423	9287	12617
424	9321	12611
425	9449	12732
426	9547	12812
427	9582	12806
428	9602	12781
429	9626	12760
430	9647	12736
431	9666	12710
432	9693	12693
433	9716	12671
434	9736	12645
435	9759	12624
436	9779	12599
437	9802	12578
438	9826	12557
439	9851	12538
440	9874	12516
441	9899	12497
442	9927	12482
443	9951	12461
444	9973	12439
445	9998	12419
446	10020	12396
447	10040	12371
448	10061	12346
449	10082	12323
450	10102	12297
451	10123	12273
452	10144	12249
453	10166	12227
454	10188	12204
455	10210	12180
456	10234	12160
457	10255	12136
458	10276	12112
459	10298	12089
460	10321	12067
461	10343	12045
462	10365	12022
463	10385	11997
464	10406	11972
465	10429	11951
466	10450	11927
467	10474	11907
468	10498	11886
469	10520	11863
470	10545	11843
471	10567	11821
472	10588	11797
473	10610	11774
474	10635	11754
475	10657	11731
476	10678	11707
477	10699	11684
478	10719	11659
479	10739	11634
480	10762	11612
481	10784	11590
482	10807	11567
483	10827	11543
484	10849	11520
485	10872	11498
486	10894	11476
487	10919	11456
488	10943	11435
489	10965	11412
490	10991	11394
491	11018	11376
492	11044	11358
493	11076	11345
494	11102	11327
495	11126	11306
496	11153	11287
497	11177	11267
498	11201	11246
499	11242	11242
500	11274	11229
501	11296	11206
502	11317	11182
503	11339	11159
504	11367	11142
505	11390	11120
506	11411	11096
507	11431	11071
508	11452	11047
509	11474	11024
510	11499	11004
511	11519	10979
512	11542	10957
513	11563	10933
514	11585	10910
515	11612	10892
516	11635	10870
517	11659	10849
518	11684	10828
519	11708	10807
520	11730	10784
521	11752	10761
522	11776	10740
523	11798	10717
524	11820	10694
525	11843	10672
526	11865	10649
527	11892	10631
528	11924	10616
529	11950	10597
530	11978	10579
531	12004	10560
532	12028	10538
533	12054	10519
534	12076	10496
535	12096	10471
536	12119	10449
537	12145	10429
538	12170	10409
539	12196	10389
540	12222	10369
541	12251	10353
542	12277	10333
543	12301	10311
544	12325	10289
545	12351	10270
546	12375	10249
547	12402	10229
548	12426	10208
549	12457	10192
550	12483	10172
551	12507	10150
552	12532	10129
553	12554	10106
554	12578	10085
555	12601	10063
556	12625	10041
557	12648	10018
558	12672	9997
559	12695	9974
560	12718	9952
561	12747	9934
562	12770	9912
563	12800	9895
564	12829	9877
565	12851	9854
566	12873	9831
567	12896	9808
568	12922	9788
569	12947	9767
570	12971	9745
