iter	RMSE
508	0.1309314639
509	0.1309004936
510	0.1308675607
511	0.1308204895
512	0.1307878536
513	0.1307400806
514	0.1307103262
515	0.1306807667
516	0.1306395247
517	0.1306184795
518	0.1305993905
519	0.1305473175
520	0.1305249268
521	0.1304922948
522	0.130475296
523	0.1304526778
524	0.1304318451
525	0.1303940552
526	0.1303415557
527	0.1303398913
528	0.1303031879
529	0.1302910297
530	0.1302623676
531	0.130236684
532	0.1302123652
533	0.1301654896
534	0.1301345018
535	0.1300989343
536	0.1300792821
537	0.1300593608
538	0.1300358522
539	0.1300014586
540	0.1299760395
541	0.1299362066
542	0.1299111929
543	0.1298849551
544	0.1298482735
545	0.129809956
546	0.1297706235
547	0.1297370276
548	0.1296879119
549	0.1296594974
550	0.1296108148
551	0.1295635734
552	0.1295078774
553	0.129475409
554	0.129453439
555	0.1294150942
556	0.1293829957
557	0.1293473858
558	0.1293102716
559	0.1292471659
560	0.1291996997
561	0.129163098
562	0.1291371621
563	0.1291136542
564	0.1290640424
565	0.1290360145
566	0.1290095939
567	0.1289676493
568	0.1289398733
569	0.1289432982
570	0.1289441779
571	0.1289230849
572	0.1288871737
573	0.1288455611
574	0.128802763
575	0.1287632405
576	0.1287192781
577	0.1286767057
578	0.1286509259
579	0.1286199028
580	0.1286051392
581	0.1285723668
582	0.128544185
583	0.1284869696
584	0.1284495789
585	0.1284004453
586	0.1283743327
587	0.1283295991
588	0.1283223311
589	0.1282911708
590	0.1282508736
591	0.1282102279
592	0.1281932804
593	0.1281584583
594	0.1281301726
595	0.1281047069
596	0.1280710968
597	0.1280459531
598	0.1280151403
599	0.1279781117
600	0.127957992
601	0.1279390809
602	0.127892474
603	0.1278580247
604	0.1278083627
605	0.1277796904
606	0.1277516783
607	0.1277449566
608	0.1277041185
609	0.1276815247
610	0.1276340753
611	0.1276060985
612	0.127560297
613	0.1275303039
614	0.1274843142
615	0.1274448899
616	0.1274485767
617	0.1274215673
618	0.1273883344
619	0.1273630023
620	0.1273290238
621	0.1272909155
622	0.1272601319
623	0.1272375868
624	0.1272162465
625	0.1272043472
626	0.1271718293
627	0.1271579672
628	0.1271336008
629	0.1271094472
630	0.127077163
631	0.1270418759
632	0.1270186284
633	0.1269924012
634	0.1269494697
635	0.1269297382
636	0.1268869889
637	0.1268428759
638	0.1268275332
639	0.1267990228
640	0.1268019069
641	0.126758655
642	0.1267178853
643	0.126667685
644	0.1266388367
645	0.126606915
646	0.1265896587
647	0.1265647437
648	0.1265377924
649	0.1265010225
650	0.1265035679
651	0.1264822049
652	0.1264589386
653	0.1264238106
654	0.1263948132
655	0.1263700364
656	0.1263405865
657	0.1263044318
658	0.126287722
659	0.1262766504
660	0.1262529057
661	0.1262218344
662	0.1261971857
663	0.1261825066
664	0.1261591629
665	0.1261286348
666	0.1260874059
667	0.1260854718
668	0.1260614106
669	0.1260297445
670	0.1260076424
671	0.125981732
672	0.1259510784
673	0.125927034
674	0.1258992042
675	0.1258815918
676	0.1258493422
677	0.1258268532
678	0.1257822111
679	0.1257283732
680	0.1257043194
681	0.1256586234
682	0.1256283932
683	0.125594946
684	0.1255664325
685	0.1255332511
686	0.1255366544
687	0.1255115828
688	0.1254879691
689	0.1254660634
690	0.1254259124
691	0.1254036819
692	0.1253711329
693	0.1253371312
694	0.1253143144
695	0.1252870724
696	0.125245179
697	0.1252226719
698	0.1252268466
699	0.1251870946
700	0.1251622312
701	0.1251623979
702	0.1251226383
703	0.1250856107
704	0.125050214
705	0.125028587
706	0.1250050487
707	0.1249648329
708	0.1249360615
709	0.124905296
710	0.1248516788
711	0.1248177687
712	0.1247915394
713	0.1247667549
714	0.1247487348
715	0.1247181054
716	0.1246799913
717	0.1246433424
718	0.1246137925
719	0.1245867503
720	0.1245612685
721	0.1245100628
722	0.1244894509
723	0.1244708515
724	0.1244487009
725	0.124427138
726	0.1244090935
727	0.1243864214
728	0.1243558568
729	0.1243606925
730	0.1243439579
731	0.1243324787
732	0.1243144156
733	0.1242931946
734	0.1242713407
735	0.1242303457
736	0.1241962571
737	0.1241607621
738	0.1241272649
739	0.1240874686
740	0.1240572362
741	0.1240386281
742	0.1240109708
743	0.1239830972
744	0.1239593602
745	0.1239287645
746	0.1239070406
747	0.1238713844
748	0.1238590195
749	0.1238245045
750	0.1237926855
751	0.1237538455
752	0.1237250283
753	0.1236936676
754	0.1236602961
755	0.1236398955
756	0.1236098048
757	0.1235877747
758	0.1235674471
759	0.1235481715
760	0.123510152
761	0.1234702256
762	0.1234511845
763	0.1234193237
764	0.1234058331
765	0.1233896641
766	0.123369268
767	0.1233099673
768	0.1232925833
769	0.1232655931
770	0.1232456022
771	0.1232091403
772	0.1231830125
773	0.1231535173
774	0.1231295431
775	0.1231207423
776	0.1230870013
777	0.1230505128
778	0.12303421
779	0.1230344657
780	0.1230072144
781	0.1229756889
782	0.1229599432
783	0.1229401244
784	0.1229146176
785	0.1228760239
786	0.1228507991
787	0.1228139876
788	0.1227937644
789	0.1227590798
790	0.1227240144
791	0.1227000017
792	0.1226748416
793	0.1226456075
794	0.1226169495
795	0.1226220966
796	0.1225876234
797	0.1225717978
798	0.1225398921
799	0.1225269062
800	0.1224845856
801	0.1224607542
802	0.122449528
803	0.1224353085
804	0.1224105253
805	0.1223760533
806	0.1223514526
807	0.1223252679
808	0.1223050402
809	0.1222887551
810	0.1222686598
811	0.1222536466
812	0.1222372001
813	0.1222082024
814	0.1221861806
815	0.1221564047
816	0.1221086946
817	0.122091151
818	0.1220769291
819	0.1220583067
820	0.1220287252
821	0.1220171946
822	0.1219850028
823	0.1219484443
824	0.1219218233
825	0.1218963114
826	0.1218575703
827	0.1218314553
828	0.1218121716
829	0.1217860162
830	0.1217706001
831	0.121744536
832	0.1217287343
833	0.1216931282
834	0.1216626913
835	0.1216306309
836	0.1216023672
837	0.121588827
838	0.1215618536
839	0.1215406185
840	0.1215048769
841	0.1214837203
842	0.1214420884
843	0.1214009099
844	0.1213742683
845	0.1213476955
846	0.1213001058
847	0.1212650039
848	0.1212413322
849	0.1212246321
850	0.1212063868
851	0.1211956994
852	0.121172587
853	0.1211492203
854	0.1211104231
855	0.121093091
856	0.1210592041
857	0.1210538027
858	0.1210302987
859	0.1210109849
860	0.1209730614
861	0.1209506885
862	0.120950312
863	0.1209233267
864	0.1208954222
865	0.120884982
866	0.1208613126
867	0.1208222253
868	0.1208089006
869	0.120771387
870	0.1207479705
871	0.1207514264
872	0.1207041187
873	0.1206720925
874	0.120646104
875	0.1206093421
876	0.120569666
877	0.1205599575
878	0.1205263377
879	0.1205156351
880	0.1204923205
881	0.1204515438
882	0.1204236599
883	0.1203890901
884	0.1203388042
885	0.1203058007
886	0.1202853613
887	0.1202608568
888	0.1202231212
889	0.1201931441
890	0.1201638121
891	0.120141186
892	0.120119213
893	0.1200933109
894	0.1200663393
895	0.1200475289
896	0.1200185803
897	0.1199964819
898	0.1199780721
899	0.1199608061
900	0.1199313464
901	0.1199017337
902	0.1198584119
903	0.1198474621
904	0.1198115243
905	0.1197835985
906	0.1197476268
907	0.1197233077
908	0.1197012669
909	0.1196654918
910	0.1196381976
911	0.1196251013
912	0.1195970828
913	0.1195746081
914	0.1195323082
915	0.1195089861
916	0.1194911489
917	0.1194744538
918	0.119458784
919	0.1194302508
920	0.1193958779
921	0.1193734204
922	0.1193565286
923	0.119324843
924	0.1192986335
925	0.1192733841
926	0.1192442944
927	0.1192041378
928	0.1191860711
929	0.119142498
930	0.1191073011
931	0.1190735533
932	0.1190507948
933	0.1190412198
934	0.1190117184
935	0.1190151218
936	0.1189868487
937	0.1189559438
938	0.1189246165
939	0.1188848225
940	0.1188595682
941	0.1188355377
942	0.1188140394
943	0.1188116187
944	0.1187998648
945	0.1187893057
946	0.1187619263
947	0.1187287494
948	0.1187086441
949	0.1186870467
950	0.1186592275
951	0.1186345863
952	0.1186037699
953	0.1185937125
954	0.1185657403
955	0.1185601616
956	0.1185544301
957	0.118523983
958	0.1185000526
959	0.1184714373
960	0.1184319074
961	0.1184097975
962	0.11839288
963	0.1183687915
964	0.1183409162
965	0.1183211448
966	0.1183114358
967	0.1182821164
968	0.1182600603
969	0.1182413563
970	0.118220139
971	0.1182049948
972	0.1181771549
973	0.1181645687
974	0.1181478116
975	0.1181277681
976	0.1181108931
977	0.1180909461
978	0.1180617071
979	0.1180287006
980	0.1180012713
981	0.1179613629
982	0.1179464874
983	0.1179332737
984	0.1179197979
985	0.1179011628
986	0.1178706645
987	0.1178461829
988	0.1178091728
989	0.1178003549
990	0.117767286
991	0.1177457739
992	0.1177148995
993	0.1176792229
994	0.117660329
995	0.1176359924
996	0.1176089332
997	0.1175854919
998	0.1175598397
999	0.1175253054
