iter	Passed	Remaining
332	27912	55909
333	28011	55854
334	28096	55773
335	28190	55709
336	28275	55627
337	28363	55552
338	28433	55441
339	28514	55351
340	28630	55329
341	28735	55286
342	28806	55177
343	28891	55096
344	28958	54978
345	29034	54879
346	29116	54792
347	29194	54697
348	29296	54647
349	29373	54550
350	29448	54450
351	29533	54368
352	29615	54281
353	29690	54181
354	29770	54090
355	29852	54002
356	29926	53900
357	30027	53847
358	30110	53763
359	30182	53658
360	30265	53572
361	30341	53474
362	30434	53407
363	30515	53317
364	30624	53278
365	30753	53272
366	30831	53178
367	30919	53101
368	31021	53047
369	31103	52959
370	31184	52871
371	31259	52771
372	31334	52671
373	31415	52583
374	31495	52491
375	31601	52444
376	31691	52371
377	31764	52268
378	31854	52194
379	31926	52090
380	32020	52022
381	32107	51942
382	32187	51852
383	32256	51744
384	32328	51641
385	32407	51549
386	32490	51464
387	32571	51376
388	32646	51276
389	32743	51214
390	32852	51169
391	32934	51081
392	33021	51003
393	33119	50939
394	33204	50856
395	33310	50806
396	33378	50698
397	33460	50611
398	33544	50527
399	33622	50433
400	33710	50355
401	33794	50271
402	33870	50175
403	33964	50106
404	34048	50021
405	34159	49976
406	34537	50321
407	34700	50349
408	34844	50350
409	34931	50267
410	35020	50188
411	35089	50079
412	35177	49997
413	35256	49904
414	35335	49809
415	35421	49726
416	35505	49639
417	35601	49569
418	35721	49532
419	35791	49426
420	35905	49381
421	35993	49298
422	36091	49231
423	36198	49175
424	36275	49078
425	36361	48993
426	36433	48890
427	36518	48804
428	36619	48740
429	36698	48647
430	36784	48562
431	36863	48469
432	36956	48392
433	37036	48300
434	37111	48202
435	37201	48122
436	37277	48025
437	37364	47941
438	37457	47866
439	37531	47767
440	37603	47664
441	37688	47579
442	37763	47481
443	37846	47393
444	37933	47310
445	38021	47228
446	38100	47136
447	38181	47045
448	38263	46955
449	38328	46846
450	38413	46760
451	38510	46689
452	38606	46617
453	38682	46521
454	38781	46452
455	38851	46349
456	38929	46254
457	39000	46153
458	39072	46052
459	39161	45972
460	39238	45877
461	39330	45800
462	39417	45717
463	39501	45630
464	39584	45543
465	39671	45460
466	39751	45369
467	39824	45270
468	39899	45174
469	39975	45078
470	40060	44993
471	40137	44899
472	40215	44806
473	40298	44719
474	40376	44626
475	40457	44536
476	40537	44447
477	40612	44350
478	40704	44273
479	40800	44200
480	40901	44133
481	40996	44058
482	41142	44038
483	41218	43944
484	41447	44011
485	41540	43933
486	41615	43837
487	41688	43738
488	41759	43637
489	41837	43544
490	41998	43537
491	42644	44031
492	42939	44158
493	43097	44144
494	43209	44082
495	43304	44003
496	43393	43917
497	43503	43853
498	43601	43775
499	43690	43690
500	43809	43634
501	43918	43568
502	44038	43513
503	44563	43855
504	44788	43901
505	44899	43835
506	45099	43853
507	45365	43937
508	45621	44008
509	45784	43988
510	45976	43997
511	46107	43945
512	46234	43891
513	46374	43848
514	46506	43797
515	46654	43761
516	46801	43723
517	47030	43762
518	47158	43705
519	47266	43630
520	47444	43619
521	47610	43597
522	47707	43511
523	47822	43441
524	47930	43365
525	48035	43286
526	48151	43217
527	48248	43131
528	48370	43067
529	48479	42991
530	48612	42936
531	48745	42880
532	48883	42830
533	49046	42800
534	49205	42767
535	49300	42678
536	49385	42580
537	49480	42490
538	49574	42400
539	49656	42299
540	49738	42199
541	49821	42100
542	49903	42000
543	50036	41942
544	50111	41836
545	50204	41745
546	50305	41660
547	50396	41568
548	50475	41465
549	50598	41398
550	50695	41310
551	50768	41203
552	50875	41123
553	50957	41023
554	51029	40915
555	51113	40817
556	51185	40709
557	51261	40604
558	51335	40499
559	51411	40395
560	51503	40303
561	51581	40200
562	51668	40105
563	51750	40005
564	51827	39902
565	51928	39818
566	52010	39718
567	52096	39622
568	52191	39533
569	52267	39429
570	52371	39347
571	52467	39259
572	52598	39196
573	52719	39126
574	52792	39020
575	52863	38913
576	52943	38812
577	53024	38713
578	53098	38608
579	53169	38502
580	53248	38401
581	53338	38308
582	53419	38208
583	53511	38117
584	53591	38018
585	53669	37916
586	53773	37833
587	54395	38114
588	54486	38020
589	54557	37913
590	54632	37808
591	54700	37698
592	54769	37590
593	54854	37492
594	54933	37391
595	55008	37287
596	55100	37194
597	55169	37086
598	55251	36988
599	55322	36881
600	55404	36782
601	55498	36691
602	55581	36593
603	55661	36493
604	55772	36413
605	55858	36317
606	55933	36214
607	56060	36144
608	56140	36044
609	56217	35942
610	56322	35858
611	56403	35759
612	56548	35700
613	56615	35592
614	56687	35487
615	56788	35400
616	56872	35303
617	56953	35204
618	57032	35104
619	57099	34996
620	57178	34896
621	57279	34809
622	57350	34704
623	57425	34602
624	57507	34504
625	57598	34411
626	57680	34313
627	57782	34227
628	57885	34142
629	57960	34040
630	58029	33934
631	58100	33830
632	58175	33728
633	58249	33626
634	58331	33529
635	58413	33431
636	58499	33336
637	58580	33238
638	58652	33135
639	58735	33038
640	58813	32939
641	58887	32837
642	58964	32737
643	59057	32646
644	59133	32546
645	59206	32444
646	59271	32338
647	59337	32232
648	59405	32128
649	59487	32031
650	59569	31934
651	59639	31831
652	59725	31737
653	59809	31642
654	59880	31539
655	59965	31445
656	60031	31340
657	60104	31239
658	60184	31142
659	60261	31043
660	60351	30951
661	60436	30857
662	60523	30763
663	60595	30662
664	60664	30560
665	60761	30472
666	60830	30369
667	60903	30269
668	60971	30166
669	61050	30069
670	61126	29971
671	61194	29868
672	61267	29769
673	61364	29680
674	61440	29582
675	61515	29483
676	61598	29389
677	61696	29301
678	61779	29206
679	61852	29107
680	61965	29026
681	62142	28975
682	62237	28886
683	62347	28803
684	62423	28705
685	62507	28611
686	62597	28519
687	62663	28417
688	62736	28317
689	62837	28231
690	62932	28141
691	63003	28042
692	63076	27942
693	63160	27848
694	63233	27750
695	63316	27655
696	63390	27557
697	63469	27461
698	63544	27363
699	64056	27452
700	64195	27381
701	64278	27286
702	64367	27193
703	64443	27095
704	64510	26993
705	64594	26899
706	64660	26797
707	64736	26699
708	64810	26600
709	64882	26501
710	64985	26414
711	65063	26317
712	65147	26223
713	65231	26129
714	65316	26035
715	65403	25942
716	65492	25849
717	65571	25753
718	65655	25659
719	65728	25560
720	65805	25464
721	65884	25368
722	65965	25273
723	66042	25176
724	66118	25079
725	66200	24984
726	66274	24887
727	66345	24788
728	66424	24692
729	66499	24595
730	66574	24498
731	66643	24399
732	66719	24303
733	66794	24206
734	66867	24108
735	66939	24010
736	67020	23916
737	67109	23824
738	67196	23732
739	67307	23648
740	67406	23560
741	67487	23465
742	67558	23368
743	67629	23270
744	67708	23175
745	67785	23079
746	67860	22983
747	67934	22887
748	68011	22791
749	68096	22698
750	68176	22604
751	68247	22507
752	68319	22410
753	68390	22312
754	68457	22214
755	68543	22122
756	68623	22028
757	68696	21931
758	68768	21835
759	68844	21740
760	68925	21646
761	69005	21552
762	69080	21457
763	69150	21360
764	69317	21293
765	69401	21200
766	69471	21104
767	69543	21007
768	69615	20911
769	69698	20819
770	69779	20725
771	69854	20630
772	69930	20535
773	70012	20442
774	70098	20351
775	70175	20256
776	70249	20161
777	70329	20068
778	70403	19973
779	70499	19884
780	70579	19791
781	70665	19699
782	70743	19605
783	70870	19525
784	70970	19437
785	71073	19350
786	71165	19260
787	71261	19171
788	71347	19080
789	71419	18984
790	71488	18888
791	71570	18796
792	71657	18705
793	71735	18611
794	71810	18517
795	71878	18421
796	71950	18326
797	72017	18230
798	72094	18136
799	72187	18046
800	72284	17958
801	72359	17864
802	72446	17773
803	72522	17679
804	72589	17583
805	72662	17489
806	72750	17398
807	72834	17307
808	72931	17218
809	73008	17125
810	73084	17032
811	73152	16936
812	73222	16842
813	73337	16757
814	73427	16667
815	74159	16722
816	74298	16642
817	74452	16565
818	74684	16505
819	74849	16430
820	75002	16352
821	75104	16263
822	75214	16176
823	75319	16087
824	75394	15992
825	75478	15899
826	75551	15804
827	75694	15723
828	75776	15630
829	75885	15542
830	75971	15450
831	76057	15357
832	76131	15262
833	76203	15167
834	76282	15073
835	76368	14981
836	76448	14887
837	76524	14793
838	76604	14700
839	76681	14606
840	76765	14513
841	76835	14418
842	76911	14323
843	76987	14229
844	77061	14135
845	77162	14046
846	77238	13952
847	77310	13857
848	77383	13763
849	77464	13670
850	77541	13576
851	77616	13482
852	77701	13390
853	77810	13302
854	77902	13211
855	77997	13121
856	78086	13029
857	78175	12938
858	78273	12848
859	78381	12759
860	78533	12678
861	78619	12586
862	78710	12495
863	78781	12400
864	78850	12306
865	78945	12215
866	79029	12123
867	79109	12030
868	79302	11954
869	79420	11867
870	79519	11777
871	79616	11686
872	79698	11594
873	79778	11501
874	79878	11411
875	79964	11319
876	80045	11226
877	80131	11134
878	80208	11041
879	80288	10948
880	80382	10857
881	80448	10763
882	80524	10669
883	80619	10578
884	80701	10486
885	80775	10393
886	80850	10300
887	80926	10206
888	81014	10115
889	81108	10024
890	81194	9932
891	81282	9841
892	81350	9747
893	81422	9654
894	81520	9563
895	81599	9471
896	81672	9378
897	81744	9284
898	81814	9191
899	81897	9099
900	81986	9008
901	82067	8916
902	82147	8824
903	82214	8730
904	82299	8639
905	82403	8549
906	82479	8457
907	82554	8364
908	82629	8272
909	82713	8180
910	82797	8088
911	82886	7997
912	82952	7904
913	83022	7811
914	83094	7719
915	83159	7625
916	83232	7533
917	83727	7478
918	83867	7391
919	83945	7299
920	84022	7207
921	84085	7113
922	84153	7020
923	84236	6928
924	84312	6836
925	84400	6744
926	84492	6653
927	84563	6560
928	84644	6469
929	84722	6376
930	84795	6284
931	84873	6192
932	84957	6100
933	85050	6009
934	85124	5917
935	85197	5825
936	85296	5734
937	85380	5643
938	85466	5552
939	85545	5460
940	85640	5369
941	85726	5278
942	85796	5186
943	85890	5095
944	85967	5003
945	86067	4912
946	86138	4820
947	86214	4729
948	86286	4637
949	86368	4545
950	86439	4453
951	86505	4361
952	86589	4270
953	86684	4179
954	86756	4087
955	86832	3996
956	86905	3904
957	86972	3812
958	87049	3721
959	87125	3630
960	87207	3539
961	87281	3447
962	87346	3355
963	87423	3264
964	87503	3173
965	87584	3082
966	87661	2991
967	87727	2900
968	87795	2808
969	87892	2718
970	88011	2628
971	88094	2537
972	88165	2446
973	88234	2355
974	88304	2264
975	88373	2173
976	88440	2082
977	88514	1991
978	88586	1900
979	88656	1809
980	88741	1718
981	88815	1627
982	88888	1537
983	88953	1446
984	89020	1355
985	89087	1264
986	89159	1174
987	89237	1083
988	89307	993
989	89376	902
990	89448	812
991	89520	721
992	89592	631
993	89664	541
994	89732	450
995	89801	360
996	89866	270
997	89941	180
998	90014	90
999	90081	0
