iter	RMSE
135	0.1295495273
136	0.1294867794
137	0.1293209536
138	0.1292130487
139	0.1290363222
140	0.1290301662
141	0.1288397243
142	0.1288161893
143	0.128615782
144	0.1284342768
145	0.1282829957
146	0.1281678869
147	0.1280373605
148	0.1280237538
149	0.1279084316
150	0.1277823432
151	0.1277625912
152	0.1276173879
153	0.1274685518
154	0.1272561363
155	0.1271107281
156	0.1269231684
157	0.126816116
158	0.1267952681
159	0.1266641485
160	0.1264388498
161	0.1264026701
162	0.1263795236
163	0.1263627131
164	0.126218377
165	0.1260759828
166	0.1259076924
167	0.1258379444
168	0.1258296729
169	0.1258028618
170	0.1257293473
171	0.1256328659
172	0.1254227007
173	0.1253632711
174	0.1253510672
175	0.1252125987
176	0.1249566269
177	0.124862182
178	0.1247385127
179	0.1246167735
180	0.1245856358
181	0.1244630422
182	0.124378309
183	0.1243329128
184	0.1241999263
185	0.1240492515
186	0.1238905449
187	0.1237679232
188	0.1237011184
189	0.1236619886
190	0.1235203185
191	0.1233372479
192	0.1231327055
193	0.1230441814
194	0.122821485
195	0.1226739494
196	0.1225381664
197	0.1224032377
198	0.1223953336
199	0.1222402133
200	0.1220595824
201	0.1218945079
202	0.121772153
203	0.1217531674
204	0.1217472991
205	0.1216163816
206	0.1215280889
207	0.1214891411
208	0.1214471974
209	0.1213015524
210	0.1211501082
211	0.121085878
212	0.1210051307
213	0.1209042492
214	0.1208986933
215	0.1206620034
216	0.1205608126
217	0.1204615099
218	0.1203353106
219	0.120328697
220	0.1202133522
221	0.1201993032
222	0.1201220654
223	0.1200247552
224	0.1198617331
225	0.1197486338
226	0.1196388691
227	0.1195354851
228	0.1193579224
229	0.1192606649
230	0.1191700999
231	0.119032209
232	0.1189444099
233	0.1187467736
234	0.1185963954
235	0.1184652085
236	0.1182637987
237	0.118072081
238	0.1178709491
239	0.1177635396
240	0.1176543436
241	0.1175165517
242	0.1174479956
243	0.1173553071
244	0.1171947823
245	0.1170053316
246	0.1169129036
247	0.1167835402
248	0.1167308804
249	0.1166367948
250	0.116519717
251	0.116365578
252	0.1162895188
253	0.116231955
254	0.1161029744
255	0.1159732018
256	0.1159266721
257	0.1157852632
258	0.1156963766
259	0.1155111728
260	0.1154360765
261	0.1153595309
262	0.1153214107
263	0.1152208864
264	0.1151117226
265	0.1150769396
266	0.1150016467
267	0.114922165
268	0.1148176581
269	0.1146666904
270	0.1145113259
271	0.1144030589
272	0.1142682667
273	0.1141375237
274	0.1140602583
275	0.1138901484
276	0.1137375053
277	0.1136148903
278	0.1135786315
279	0.1135187561
280	0.1134260928
281	0.1133157095
282	0.1132285733
283	0.1131382428
284	0.1130198049
285	0.1129587875
286	0.1128242775
287	0.1127144015
288	0.1126100259
289	0.1125234117
290	0.1124190451
291	0.1122678501
292	0.1121098977
293	0.1119603579
294	0.1118514833
295	0.1117617212
296	0.1116528709
297	0.1115534841
298	0.1114841969
299	0.1114053308
300	0.1113507244
301	0.1112031348
302	0.1110856657
303	0.1109165818
304	0.1108232339
305	0.1106180513
306	0.1105089698
307	0.1104053053
308	0.1102872415
309	0.1102158678
310	0.1101519258
311	0.1100436664
312	0.1099532114
313	0.109872417
314	0.1097262653
315	0.1096129087
316	0.10954605
317	0.1094644849
318	0.1092717616
319	0.1091208642
320	0.1090402802
321	0.1089731311
322	0.108877573
323	0.10880376
324	0.1087394114
325	0.1086547107
326	0.1085542345
327	0.1084282969
328	0.1084121439
329	0.1083161838
330	0.1081612581
331	0.1081015895
332	0.1079992352
333	0.1078743792
334	0.1077431833
335	0.1075918432
336	0.1074768025
337	0.1074090021
338	0.107282418
339	0.1072334113
340	0.1071886856
341	0.1071062381
342	0.1069886741
343	0.106919224
344	0.1068351971
345	0.106721922
346	0.1066606436
347	0.1065925861
348	0.1064956114
349	0.1064061179
350	0.1063877971
351	0.1063032487
352	0.1062072996
353	0.1061122635
354	0.1060228036
355	0.1059350496
356	0.1058445642
357	0.1057103676
358	0.105595733
359	0.1054928032
360	0.1054191044
361	0.1052997501
362	0.1052262072
363	0.105136083
364	0.1050278926
365	0.1049528223
366	0.1048130361
367	0.1047186146
368	0.1045943553
369	0.1044843974
370	0.1043810436
371	0.1042820278
372	0.1041556024
373	0.1040003748
374	0.1039170551
375	0.1038199127
376	0.1037359123
377	0.1036045942
378	0.1035942781
379	0.1035375078
380	0.1034318653
381	0.1033580127
382	0.1032609417
383	0.1031705791
384	0.1031212123
385	0.1030121275
386	0.102898464
387	0.1028524216
388	0.1027634612
389	0.1026775681
390	0.10263153
391	0.1025256654
392	0.1024379636
393	0.1023219968
394	0.1022454028
395	0.1021886318
396	0.1020790558
397	0.1019964909
