iter	Passed	Remaining
158	6155	32556
159	6190	32499
160	6237	32503
161	6274	32456
162	6309	32400
163	6340	32323
164	6402	32399
165	6436	32339
166	6470	32275
167	6502	32201
168	6532	32119
169	6567	32066
170	6612	32058
171	6657	32048
172	6712	32087
173	6760	32092
174	6786	31992
175	6814	31906
176	6853	31865
177	6911	31916
178	7012	32161
179	7094	32320
180	7160	32399
181	7204	32382
182	7252	32377
183	7276	32268
184	7320	32250
185	7359	32207
186	7394	32147
187	7426	32076
188	7461	32015
189	7494	31952
190	7532	31906
191	7589	31937
192	7631	31909
193	7683	31922
194	7716	31855
195	7759	31829
196	7800	31796
197	7847	31785
198	7885	31742
199	7921	31684
200	7967	31672
201	8000	31607
202	8031	31533
203	8064	31465
204	8091	31380
205	8118	31290
206	8145	31204
207	8176	31134
208	8207	31061
209	8257	31062
210	8303	31048
211	8341	31006
212	8381	30969
213	8417	30916
214	8451	30857
215	8508	30881
216	8540	30816
217	8574	30757
218	8621	30744
219	8644	30648
220	8669	30557
221	8696	30477
222	8733	30430
223	8764	30362
224	8801	30317
225	8875	30396
226	8900	30308
227	8928	30231
228	8956	30155
229	8986	30085
230	9017	30018
231	9061	29997
232	9094	29937
233	9134	29901
234	9166	29841
235	9198	29777
236	9221	29688
237	9244	29596
238	9269	29513
239	9303	29460
240	9339	29414
241	9376	29368
242	9408	29309
243	9432	29226
244	9469	29181
245	9494	29099
246	9528	29048
247	9556	28976
248	9580	28894
249	9615	28845
250	9648	28792
251	9687	28753
252	9708	28664
253	9730	28578
254	9776	28561
255	9810	28510
256	9829	28417
257	9877	28408
258	9902	28331
259	9930	28264
260	9967	28220
261	10023	28234
262	10079	28245
263	10104	28169
264	10134	28109
265	10164	28046
266	10196	27991
267	10219	27911
268	10251	27859
269	10282	27801
270	10312	27741
271	10336	27666
272	10370	27616
273	10424	27621
274	10448	27546
275	10474	27477
276	10505	27421
277	10545	27386
278	10578	27337
279	10611	27286
280	10639	27224
281	10669	27164
282	10698	27106
283	10724	27036
284	10752	26975
285	10787	26932
286	10818	26876
287	10850	26824
288	10872	26749
289	10904	26696
290	10946	26670
291	10986	26637
292	11031	26619
293	11060	26560
294	11097	26521
295	11129	26469
296	11171	26442
297	11194	26370
298	11218	26300
299	11245	26238
300	11282	26202
301	11317	26156
302	11338	26082
303	11367	26026
304	11392	25959
305	11418	25897
306	11442	25828
307	11464	25757
308	11488	25690
309	11525	25652
310	11557	25605
311	11612	25607
312	11660	25592
313	11698	25557
314	11721	25489
315	11749	25432
316	11785	25392
317	11820	25350
318	11856	25311
319	11893	25272
320	11927	25229
321	11956	25176
322	11989	25130
323	12025	25089
324	12085	25101
325	12140	25100
326	12187	25082
327	12222	25042
328	12265	25015
329	12348	25071
330	12664	25597
331	12866	25888
332	12955	25949
333	13020	25962
334	13060	25925
335	13106	25900
336	13164	25899
337	13236	25923
338	13305	25943
339	13521	26248
340	13938	26936
341	13999	26934
342	14126	27058
343	14181	27044
344	14254	27062
345	14675	27739
346	14724	27708
347	14790	27710
348	14839	27681
349	14896	27665
350	14943	27631
351	14995	27604
352	15046	27577
353	15107	27569
354	15170	27563
355	15232	27555
356	15286	27533
357	15492	27783
358	15565	27792
359	15632	27791
360	15684	27763
361	15745	27750
362	15814	27752
363	15869	27728
364	15935	27723
365	15982	27685
366	16019	27630
367	16076	27609
368	16130	27582
369	16179	27548
370	16221	27501
371	16273	27472
372	16331	27453
373	16365	27393
374	16398	27330
375	16424	27258
376	16463	27206
377	16513	27173
378	16566	27144
379	16626	27127
380	16677	27095
381	16743	27087
382	16808	27078
383	16852	27034
384	16897	26991
385	16937	26942
386	16974	26886
387	17010	26831
388	17061	26798
389	17106	26756
390	17142	26700
391	17188	26659
392	17223	26602
393	17309	26622
394	17365	26597
395	17412	26558
396	17458	26517
397	17510	26486
